"id","product_name","product_code","description","selling_price","max_selling_price","min_discount","warranty","created_at","updated_at","deleted_at","disable","tran_limit","gst","cgst","sgst","weight_kg","volumetric_weight","moq","transfer_price","is_deleted","created_by_id","deleted_by_id","group_id","serial_status_id","updated_by_id"
"651","HP OTG Pen Drive 32GB","HP OTG Pen Drive 32GB","HP OTG Pen Drive 32GB","475.00","699.00","0.00",36,NULL,NULL,"2022-01-12 11:55:03+05:45",True,"475.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"30","2",NULL
"652","HP OTG Pen Drive 64GB","HP OTG Pen Drive 64GB","HP OTG Pen Drive 64GB","825.00","1599.00","0.00",36,NULL,NULL,"2021-12-31 16:53:57+05:45",True,"825.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"30","2",NULL
"653","HP MOTHER BOARD H81","HP MOTHER BOARD H81","HP MOTHER BOARD H81","2350.00","4999.00","0.00",25,NULL,NULL,NULL,False,"2350.00","18.00",NULL,NULL,"0.60","0.00",20,NULL,False,1,NULL,"19","1",NULL
"654","Adata Pen Drive 16GB 2.0 (UV260)","Adata Pen Drive 16GB 2.0 (UV260)","Adata Pen Drive 16GB 2.0 (UV260)","195.00","650.00","0.00",60,NULL,NULL,"2021-11-26 14:46:42+05:45",True,"195.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"655","Adata Pen Drive 32GB 2.0 (UV260)","Adata Pen Drive 32GB 2.0 (UV260)","Adata Pen Drive 32GB 2.0 (UV260)","236.00","950.00","0.00",60,NULL,NULL,"2021-11-26 14:46:48+05:45",True,"236.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"656","Adata Pen Drive 64GB 2.0 (UV260)","Adata Pen Drive 64GB 2.0 (UV260)","Adata Pen Drive 64GB 2.0 (UV260)","413.00","1250.00","0.00",61,NULL,NULL,"2021-12-31 16:47:01+05:45",False,"413.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"657","Adata 4GB Micro Sd Card","Adata 4GB Micro Sd Card","Adata 4GB Micro Sd Card","109.00","349.00","0.00",60,NULL,NULL,"2021-11-26 14:43:26+05:45",True,"109.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"658","Adata 16GB Micro Sd Card (V10)","Adata 16GB Micro Sd Card (V10)","Adata 16GB Micro Sd Card (V10)","174.00","599.00","0.00",60,NULL,NULL,"2021-11-26 14:43:33+05:45",True,"174.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"659","Adata 32GB Micro Sd Card (V10)","Adata 32GB Micro Sd Card (V10)","Adata 32GB Micro Sd Card (V10)","241.00","899.00","0.00",61,NULL,NULL,"2021-12-31 15:15:25+05:45",False,"241.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"660","Adata 64GB Micro Sd Card (V30)","Adata 64GB Micro Sd Card (V30)","Adata 64GB Micro Sd Card (V30)","431.00","1200.00","0.00",61,NULL,NULL,"2021-12-31 15:15:49+05:45",False,"431.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"661","Adata 128GB Micro Sd Card (V30)","Adata 128GB Micro Sd Card (V30)","Adata 128GB Micro Sd Card (V30)","907.00","2650.00","0.00",61,NULL,NULL,"2021-11-26 14:43:39+05:45",False,"907.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"665","HP S1 DDR4 16GB 2666 SO-DIMM","HP S1 DDR4 16GB 2666 SO-DIMM","HP S1 DDR4 16GB 2666 SO-DIMM","4550.00","10500.00","0.00",60,NULL,NULL,"2022-01-12 16:31:20+05:45",True,"4550.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"666","HP S1 DDR4 16GB 3200 SO-DIMM","HP S1 DDR4 16GB 3200 SO-DIMM","HP S1 DDR4 16GB 3200 SO-DIMM","4850.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:31:38+05:45",True,"4850.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"667","HP S1 DDR4 8GB 3200 SO-DIMM","HP S1 DDR4 8GB 3200 SO-DIMM","HP S1 DDR4 8GB 3200 SO-DIMM","2750.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:32:18+05:45",True,"2750.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"668","HP V2 DDR4 16GB 2666 U-DIMM","HP V2 DDR4 16GB 2666 U-DIMM","HP V2 DDR4 16GB 2666 U-DIMM","4550.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:34:23+05:45",True,"4550.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"669","HP V2 DDR4 16GB 3000 U-DIMM","HP V2 DDR4 16GB 3000 U-DIMM","HP V2 DDR4 16GB 3000 U-DIMM","4750.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:38:59+05:45",True,"4750.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"670","HP V2 DDR4 16GB 3200 U-DIMM","HP V2 DDR4 16GB 3200 U-DIMM","HP V2 DDR4 16GB 3200 U-DIMM","4850.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:39:16+05:45",True,"4850.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"671","HP V2 DDR4 4GB 2666 U-DIMM","HP V2 DDR4 4GB 2666 U-DIMM","HP V2 DDR4 4GB 2666 U-DIMM","1500.00","5999.00","0.00",61,NULL,NULL,"2022-01-12 16:39:48+05:45",False,"1500.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"672","HP V2 DDR4 8GB 2666 U-DIMM","HP V2 DDR4 8GB 2666 U-DIMM","HP V2 DDR4 8GB 2666 U-DIMM","2500.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:40:21+05:45",True,"2500.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"673","HP V2 DDR4 8GB 3000 U-DIMM","HP V2 DDR4 8GB 3000 U-DIMM","HP V2 DDR4 8GB 3000 U-DIMM","2625.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:40:50+05:45",True,"2625.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"674","HP V2 DDR4 8GB 3200 U-DIMM","HP V2 DDR4 8GB 3200 U-DIMM","HP V2 DDR4 8GB 3200 U-DIMM","2750.00","19999.00","0.00",61,NULL,NULL,NULL,False,"2750.00","18.00",NULL,NULL,"0.00","0.00",20,NULL,False,1,NULL,"36","1",NULL
"675","HP V6 DDR4 16GB 3000 U-DIMM","HP V6 DDR4 16GB 3000 U-DIMM","HP V6 DDR4 16GB 3000 U-DIMM","1.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:41:24+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"676","HP V6 DDR4 16GB 3200 U-DIMM","HP V6 DDR4 16GB 3200 U-DIMM","HP V6 DDR4 16GB 3200 U-DIMM","1.00","199.00","0.00",60,NULL,NULL,"2022-01-12 16:41:48+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"677","HP V6 DDR4 8GB 3000 U-DIMM","HP V6 DDR4 8GB 3000 U-DIMM","HP V6 DDR4 8GB 3000 U-DIMM","1.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:42:10+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"678","HP V6 DDR4 8GB 3200 U-DIMM","HP V6 DDR4 8GB 3200 U-DIMM","HP V6 DDR4 8GB 3200 U-DIMM","1.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:42:46+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"679","HP V8 DDR4 16GB 3600 U-DIMM","HP V8 DDR4 16GB 3600 U-DIMM","HP V8 DDR4 16GB 3600 U-DIMM","1.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:43:13+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"680","HP V8 DDR4 16GB 3600 U-DIMM (Twin)","HP V8 DDR4 16GB 3600 U-DIMM (Twin)","HP V8 DDR4 16GB 3600 U-DIMM (Twin)","1.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:43:35+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"681","HP V8 DDR4 8GB 3200 U-DIMM (Twin)","HP V8 DDR4 8GB 3200 U-DIMM (Twin)","HP V8 DDR4 8GB 3200 U-DIMM (Twin)","1.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:44:10+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"682","HP V8 DDR4 8GB 3600 U-DIMM","HP V8 DDR4 8GB 3600 U-DIMM","HP V8 DDR4 8GB 3600 U-DIMM","1.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:44:44+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"683","HP V8 RGB DDR4 16GB 3200 U-DIMM","HP V8 RGB DDR4 16GB 3200 U-DIMM","HP V8 RGB DDR4 16GB 3200 U-DIMM","1.00","19999.00","0.00",60,NULL,NULL,"2022-01-12 16:45:08+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"684","HP V8 RGB DDR4 8GB 3200 U-DIMM","HP V8 RGB DDR4 8GB 3200 U-DIMM","HP V8 RGB DDR4 8GB 3200 U-DIMM","1.00","19999.00","0.00",60,NULL,NULL,"2022-06-07 17:48:07+05:45",True,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,True,1,1,"36","1",NULL
"685","Barebone PC (SH3D)","Barebone PC (SH3D)","Barebone PC (SFF HP 3rd Gen. with DVD)","1.00","8000.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,False,1,NULL,"38","1",NULL
"686","Barebone PC (SD3D)","Barebone PC (SD3D)","Barebone PC (SFF Dell 3rd Gen. with DVD)","1.00","9999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,False,1,NULL,"38","1",NULL
"687","Barebone PC (SD6D)","Barebone PC (SD6D)","Barebone PC (SFF Dell 6th Gen. with DVD)","1.00","12599.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,False,1,NULL,"38","1",NULL
"688","Printronix Printer (P8010)","Printronix Printer (P8010)","Printronix Printer (P8010)","1.00","499000.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,False,1,NULL,"39","1",NULL
"689","Barebone PC (SL6D)","Barebone PC (SL6D)","Barebone PC (SFF Lenova 6th Gen. with DVD)","1.00","9999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,False,1,NULL,"38","1",NULL
"690","Barebone PC (TH6D)","Barebone PC (TH6D)","Barebone PC ((TANNY HP 6th Gen. with DVD)","1.00","9999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",5,NULL,False,1,NULL,"38","1",NULL
"691","Barebone PC (TL6D)","Barebone PC (TL6D)","Barebone PC (TANNY Lenova 6th Gen. with DVD)","1.00","9999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,False,1,NULL,"38","1",NULL
"692","Barebone PC (SF3D)","Barebone PC (SF3D)","Barebone PC (SFF Fijustu 3rd Gen. with DVD)","1.00","9999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",0,NULL,False,1,NULL,"38","1",NULL
"696","Barebone PC (SL4D)","Barebone PC (SL4D)","Barebone PC (SFF Lenova 4th Gen. with DVD)","1.00","9999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"38","1",NULL
"697","MONITOR LED (CTM 1804)","MONITOR LED (CTM 1804)","MONITOR LED (CTM 1804)","2200.00","9999.00","0.00",13,NULL,NULL,NULL,False,"2200.00","18.00","0.00","0.00","3.40","3.97",5,NULL,False,1,NULL,"12","1",NULL
"698","POE Switch (C-16P-2UG-1S)","POE Switch (C-16P-2UG-1S)","POE Switch (C-16P-2UG-1S)","1.00","9999.00","0.00",25,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"699","POE Switch (C-4P-2UE)","POE Switch (C-4P-2UE)","POE Switch (C-4P-2UE)","1100.00","9999.00","0.00",25,NULL,NULL,NULL,False,"1100.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"700","POE Switch (C-8P-2UE)","POE Switch (C-8P-2UE)","POE Switch (C-8P-2UE)","1100.00","9999.00","0.00",25,NULL,NULL,NULL,False,"1100.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"701","POE Switch (C-8P-2UG)","POE Switch (C-8P-2UG)","POE Switch (C-8P-2UG)","1.00","9999.00","0.00",25,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"702","POE Switch (C-8P-2UG-1S)","POE Switch (C-8P-2UG-1S)","POE Switch (C-8P-2UG-1S)","1.00","9999.00","0.00",25,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"703","POE Switch (CG-16P-2UG-2S)","POE Switch (CG-16P-2UG-2S)","POE Switch (CG-16P-2UG-2S)","1.00","9999.00","0.00",25,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"704","POE Switch (CG-24P-2UG-2S)","POE Switch (CG-24P-2UG-2S)","POE Switch (CG-24P-2UG-2S)","1.00","9999.00","0.00",25,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"705","POE Switch (CG-4P-2UG)","POE Switch (CG-4P-2UG)","POE Switch (CG-4P-2UG)","1.00","9999.00","0.00",25,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"706","POE Switch (CG-8P-2UG-2S)","POE Switch (CG-8P-2UG-2S)","POE Switch (CG-8P-2UG-2S)","1.00","9999.00","0.00",25,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"710","CPU COOLER 775 CTCFNR0916","CPU COOLER 775 CTCFNR0916","CPU COOLER 775 CTCFNR0916","1.00","999.00","0.00",1,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.20","0.18",50,NULL,False,1,NULL,"44","2",NULL
"712","POE Switch (CG-8P-2UG)","POE Switch (CG-8P-2UG)","POE Switch (CG-8P-2UG)","1.00","99999.00","0.00",25,NULL,NULL,NULL,False,"1.00","18.00",NULL,NULL,"0.00","0.00",10,NULL,False,1,NULL,"43","1",NULL
"716","CRAM 4GB DDR3 1333(10600)","CRAM 4GB DDR3 1333(10600)","CRAM 4GB DDR3 1333(10600)","1.00","9999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.04","0.04",20,NULL,False,1,NULL,"8","1",NULL
"717","CRAM 4GB DDR3 1600(12800)","CRAM 4GB DDR3 1600(12800)","CRAM 4GB DDR3 1600(12800)","1.00","9999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.04","0.04",20,NULL,False,1,NULL,"8","1",NULL
"718","LAPTOP CRAM 8GB DDR3 1600(12800)","LAPTOP CRAM 8GB DDR3 1600(12800)","LAPTOP CRAM 8GB DDR3 1600(12800)","1.00","9999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",20,NULL,False,1,NULL,"23","1",NULL
"719","LAPTOP CRAM 2GB DDR3 1060(8500)","LAPTOP CRAM 2GB DDR3 1060(8500)","LAPTOP CRAM 2GB DDR3 1060(8500)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"23","1",NULL
"720","LAPTOP CRAM 2GB DDR3 1333(10600)","LAPTOP CRAM 2GB DDR3 1333(10600)","LAPTOP CRAM 2GB DDR3 1333(10600)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.03","0.04",20,NULL,False,1,NULL,"23","1",NULL
"721","LAPTOP CRAM 2GB DDR3 1600(12800)","LAPTOP CRAM 2GB DDR3 1600(12800)","LAPTOP CRAM 2GB DDR3 1600(12800)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.03","0.04",20,NULL,False,1,NULL,"23","1",NULL
"722","LAPTOP CRAM 4GB DDR3 1060(8500)","LAPTOP CRAM 4GB DDR3 1060(8500)","LAPTOP CRAM 4GB DDR3 1060(8500)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.03","0.04",20,NULL,False,1,NULL,"23","1",NULL
"723","LAPTOP CRAM 4GB DDR3 1333(10600)","LAPTOP CRAM 4GB DDR3 1333(10600)","LAPTOP CRAM 4GB DDR3 1333(10600)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.03","0.04",20,NULL,False,1,NULL,"23","1",NULL
"724","LAPTOP CRAM 4GB DDR3 1600(12800)","LAPTOP CRAM 4GB DDR3 1600(12800)","LAPTOP CRAM 4GB DDR3 1600(12800)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.03","0.04",20,NULL,False,1,NULL,"23","1",NULL
"725","CRAM 8GB DDR3 1600(12800)","CRAM 8GB DDR3 1600(12800)","CRAM 8GB DDR3 1600(12800)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.04","0.04",20,NULL,False,1,NULL,"8","1",NULL
"726","CRAM 4GB DDR4 2133(17000)","CRAM 4GB DDR4 2133(17000)","CRAM 4GB DDR4 2133(17000)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"8","1",NULL
"727","CPU - C2D","CPU - C2D","CPU - C2D","1.00","1999.00","0.00",12,NULL,NULL,"2022-02-19 14:15:23+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"10","1",NULL
"728","Printronix Printer (P8003H)","Printronix Printer (P8003H)","Printronix Printer (P8003H)","1.00","499000.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"39","1",NULL
"729","MONITOR LED (CTM 1505H)","MONITOR LED (CTM 1505H)","MONITOR LED (CTM 1505H)","1.00","4999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","1.80","0.00",5,NULL,False,1,NULL,"12","1",NULL
"730","CMB MOTHER BOARD H61 ICC COMBO","CMB MOTHER BOARD H61 ICC COMBO","CMB MOTHER BOARD H61 ICC COMBO","3960.00","7999.00","0.00",13,NULL,NULL,"2021-12-31 14:39:33+05:45",True,"3960.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"29","1",NULL
"731","Plastic Automatic Soap Dispenser","Plastic Automatic Soap Dispenser","Plastic Automatic Soap Dispenser","1.00","3999.00","0.00",1,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"17","2",NULL
"732","WEP P8 Ribbon (257854-104)","WEP P8 Ribbon (257854-104)","WEP P8 Ribbon (257854-104)","1.00","29999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"39","2",NULL
"733","Extended Life HD Ribbon 30k Pages","Extended Life HD Ribbon 30k Pages","Extended Life HD Ribbon 30k Pages","1.00","29999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"39","2",NULL
"734","Extended Life Ribbon 30k Pages","Extended Life Ribbon 30k Pages","Extended Life Ribbon 30k Pages","1.00","29999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"39","2",NULL
"735","Standard Life HD Ribbon 17k Pages","Standard Life HD Ribbon 17k Pages","Standard Life HD Ribbon 17k Pages","1.00","29999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"39","2",NULL
"736","Standard Life Ribbon 17k Pages","Standard Life Ribbon 17k Pages","Standard Life Ribbon 17k Pages","1.00","29999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"39","2",NULL
"737","P7 Spool (179499-001)","P7 Spool (179499-001)","P7 Spool (179499-001)","1.00","29999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"39","2",NULL
"738","EC Ribbon 9k Pages (256109-104)","EC Ribbon 9k Pages (256109-104)","EC Ribbon 9k Pages (256109-104)","1.00","29999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"39","2",NULL
"740","Adata Pen Drive 32GB 2.0 (UV210)","Adata Pen Drive 32GB 2.0 (UV210)","Adata Pen Drive 32GB 2.0 (UV210)","1.00","19999.00","0.00",60,NULL,NULL,"2021-11-26 14:47:02+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"741","Adata Pen Drive 16GB 2.0 (UV210)","Adata Pen Drive 16GB 2.0 (UV210)","Adata Pen Drive 16GB 2.0 (UV210)","1.00","19999.00","0.00",60,NULL,NULL,"2021-11-26 14:46:56+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"744","Barebone PC (TD6D)","Barebone PC (TD6D)","Barebone PC ((TINY DELL 6th Gen. with DVD)","1.00","19999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",5,NULL,False,1,NULL,"38","1",NULL
"745","Barebone PC (TD7D)","Barebone PC (TD7D)","Barebone PC ((TINY DELL 7th Gen. with DVD)","1.00","19999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",5,NULL,False,1,NULL,"38","1",NULL
"746","Barebone PC (TD8D)","Barebone PC (TD8D)","Barebone PC ((TINY DELL 8th Gen. with DVD)","1.00","19999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"38","1",NULL
"747","Adata PVC USB to Micro Cable (ADPC-M10W)","Adata PVC USB to Micro Cable (ADPC-M10W)","Adata PVC USB to Micro Cable (ADPC-M10W)","1.00","999.00","0.00",13,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,False,1,NULL,"22","2",NULL
"748","Barebone PC (SD3D) (847149)","Barebone PC (SD3D) (847149)","Barebone PC (SFF Dell 3rd Gen. with DVD)","1.00","4000.00","0.00",12,NULL,NULL,"2021-12-31 15:48:25+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"38","1",NULL
"749","Barebone PC (SD4D) (847149)","Barebone PC (SD4D) (847149)","Barebone PC (SFF Dell 4th Gen. with DVD)","1.00","4000.00","0.00",12,NULL,NULL,"2022-03-03 18:59:45+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"38","1",NULL
"750","Barebone PC (SH2D) (847149)","Barebone PC (SH2D) (847149)","Barebone PC (SFF HP 2nd Gen with DVD)","1.00","4500.00","0.00",12,NULL,NULL,"2022-03-03 18:59:48+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"38","1",NULL
"751","Barebone PC (SH3D) (847149)","Barebone PC (SH3D) (847149)","Barebone PC (SFF HP 3rd Gen. with DVD)","1.00","4500.00","0.00",12,NULL,NULL,"2021-12-31 15:48:30+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"38","1",NULL
"752","Barebone PC (SH4D) (847149)","Barebone PC (SH4D) (847149)","Barebone PC (SFF HP 4th Gen with DVD)","1.00","4500.00","0.00",12,NULL,NULL,"2021-12-31 15:49:15+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"38","1",NULL
"753","HP Pen Drive 64GB (V222W)","HP Pen Drive 64GB (V222W)","HP Pen Drive 64GB (V222W)","1.00","9999.00","0.00",36,NULL,NULL,"2021-12-31 16:56:55+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"30","2",NULL
"754","HP Pen Drive 16GB (V222W)","HP Pen Drive 16GB (V222W)","HP Pen Drive 16GB (V222W)","1.00","9999.00","0.00",36,NULL,NULL,"2021-12-31 16:56:35+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"30","2",NULL
"755","HP Pen Drive 32GB (V222W)","HP Pen Drive 32GB (V222W)","HP Pen Drive 32GB (V222W)","1.00","9999.00","0.00",12,NULL,NULL,"2022-06-07 17:38:23+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"30","2",NULL
"756","Adata Pen Drive 64GB 2.0 (UV210)","Adata Pen Drive 64GB 2.0 (UV210)","Adata Pen Drive 64GB 2.0 (UV210)","1.00","19999.00","0.00",64,NULL,NULL,"2021-11-26 14:43:46+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"22","2",NULL
"757","CPU - ICG","CPU - ICG","CPU - ICG","1.00","29999.00","0.00",12,NULL,NULL,"2022-02-19 14:45:30+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"10","1",NULL
"758","CPU - IEG","CPU - IEG","CPU - IEG","1.00","35000.00","0.00",12,NULL,NULL,"2022-02-19 14:46:02+05:45",True,"1.00","18.00","0.00","0.00","0.00","0.00",0,NULL,True,1,1,"10","1",NULL
"759","LAPTOP CRAM 8GB DDR4 3200(25600)","LAPTOP CRAM 8GB DDR4 3200(25600)","LAPTOP CRAM 8GB DDR4 3200(25600)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.03","0.04",20,NULL,False,1,NULL,"23","1",NULL
"760","CRAM 2GB DDR3 1600(12800)","CRAM 2GB DDR3 1600(12800)","CRAM 2GB DDR3 1600(12800)","1.00","19999.00","0.00",37,NULL,NULL,NULL,False,"1.00","18.00","0.00","0.00","0.00","0.00",20,NULL,False,1,NULL,"8","1",NULL
